id,name,birthday,birth city,birth state,position,draft year,draft round,draft pick,draft team,teams,colleges,high schools,url,league
151bafe8-010c-41ad-b0b6-00a0b27ffd2d,Michael Gallup,03-04-1996,Atlanta,GA,WR,2018,3,81,DAL,[],['7b95ea55-9da9-464f-9b9e-b8f498722bb3'],['0907c519-879a-41ec-801c-304b9cde86ca'],https://www.pro-football-reference.com/players/G/GallMi00.htm,NFL
e21fff0c-064f-4bcd-8aec-7e530c91f99e,Tracy Walker,02-01-1995,Brunswick,GA,S,2018,3,82,DET,[],['812dccd3-ac78-4323-a85a-b256668f7450'],['f9b907d9-3ade-48ea-a2cd-4e443cae739e'],https://www.pro-football-reference.com/players/W/WalkTr01.htm,NFL
8aa8fde4-fa69-4768-9e48-96cb92f49b85,Orlando Brown Jr.,05-02-1996,Duluth,GA,T,2018,3,83,BAL,[],['c7cecb66-57e8-4343-a8d0-3d63b8f0f8e8'],['f670caa6-feb7-499d-b4ad-ebe45602acc8'],https://www.pro-football-reference.com/players/B/BrowOr00.htm,NFL
4831d0f6-5fe3-44bd-adc6-c62c6cd842dd,Justin Jones,08-28-1996,Bronx,NY,DT,2018,3,84,LAC,[],['7a813113-3ad7-4139-8426-7ad3df01e142'],['ed4cd519-8fba-4107-b8d5-cbb3ca5d392f'],https://www.pro-football-reference.com/players/J/JoneJu03.htm,NFL
c8d1beb7-e254-4f6d-a8df-2337bb947f68,Rashaan Gaulden,01-23-1995,Spring Hill,TN,CB,2018,3,85,CAR,[],['b0fe4122-ec7d-47ae-ae7e-8eef17fb27df'],['f2bd663a-35e9-4518-81d4-a2d4fdd088a0'],https://www.pro-football-reference.com/players/G/GaulRa00.htm,NFL
043acd8d-1d43-42cc-b098-1be5bd414e7b,Mark Andrews,09-06-1995,Scottsdale,AZ,TE,2018,3,86,BAL,[],['c7cecb66-57e8-4343-a8d0-3d63b8f0f8e8'],['1fe4b23b-c4d9-44f0-b5c1-f8482d41e2fb'],https://www.pro-football-reference.com/players/A/AndrMa00.htm,NFL
ba73065c-ace9-43cc-9138-dbede1bce936,Arden Key,05-03-1996,Atlanta,GA,DE,2018,3,87,OAK,[],['c85c7af1-b6a5-45c5-9089-3ace773dda26'],['44df6516-6b29-4a3b-a41d-bc82710bad6f'],https://www.pro-football-reference.com/players/K/KeyxAr00.htm,NFL
201e4c70-3103-4496-9535-5844978a4f3d,Oren Burks,03-21-1995,Alexandria,VA,ILB,2018,3,88,GNB,[],['07bcda4b-7260-44f8-9d06-9d1fe3ed63b9'],['e17dd141-a32f-4efb-aec6-34a38185d122'],https://www.pro-football-reference.com/players/B/BurkOr00.htm,NFL
85ed106b-b5ab-45a4-bfc3-989f247cd92b,Joseph Noteboom,06-19-1995,Plano,TX,T,2018,3,89,LAR,[],['09a9639e-1ead-42c4-8ce6-ed0596a3b6a0'],['5be13e2a-c2fa-4e31-a5ed-06399f08dd28'],https://www.pro-football-reference.com/players/N/NoteJo00.htm,NFL
90f7b36e-a291-4ae2-b491-2c3156e696cd,Deadrin Senat,07-22-1994,Naples,FL,DT,2018,3,90,ATL,[],['05c0005a-873d-4c47-8e78-6d911d036b2c'],['9bc659eb-82dc-4e18-bb80-07ee43448225'],https://www.pro-football-reference.com/players/S/SenaDe00.htm,NFL
b3594600-1a57-4f47-a8e8-026fff392b6c,Tre'Quan Smith,01-07-1996,Boynton Beach,FL,WR,2018,3,91,NOR,[],['188b32fb-18e3-40f1-a2d2-fb90acd326de'],['86320ca2-0ee5-475b-af24-33bf8f19785e'],https://www.pro-football-reference.com/players/S/SmitTr03.htm,NFL
c8476d8c-9564-41d9-85de-f53dc233e8e2,Chukwuma Okorafor,08-08-1997,Southfield,MI,T,2018,3,92,PIT,[],['8248acb5-a877-4bfc-ba15-818bd1ef454a'],['3cb75a32-aa8d-44be-b57e-8afa9b06021f'],https://www.pro-football-reference.com/players/O/OkorCh00.htm,NFL
43326cae-9a9f-4ed7-bb2e-565503b59b58,Ronnie Harrison,04-18-1997,Tallahassee,FL,S,2018,3,93,JAX,[],['215aa68d-27b6-488a-8ab8-ad10688625f9'],['037b2d9c-26a7-478d-bff3-541d8c7afe85'],https://www.pro-football-reference.com/players/H/HarrRo02.htm,NFL
ae0ad96a-813b-4b84-a13b-05b0b1a178b6,Alex Cappa,01-27-1995,Dublin,CA,T,2018,3,94,TAM,[],['ea2abea7-0d2b-420e-bb04-dd9bc382bdbf'],['0fac0549-1c2b-4243-b638-acb1e7a17b52'],https://www.pro-football-reference.com/players/C/CappAl00.htm,NFL
39a2dc09-3c12-4193-ade7-f1c0088edbc3,Tarvarius Moore,08-16-1996,Quitman,MS,S,2018,3,95,SFO,[],['89815312-ebe6-4160-b854-6041e209547f'],['70da8745-ddfc-496c-a101-5c6429e88685'],https://www.pro-football-reference.com/players/M/MoorTa00.htm,NFL
344eacea-1cee-4857-99d7-a585365c6736,Harrison Phillips,01-25-1996,Omaha,NE,DT,2018,3,96,BUF,[],['0ca9b5ce-4ff7-4515-b3d9-04579f582ba1'],['846e2d34-c471-49b7-be91-8f2e83254c5d'],https://www.pro-football-reference.com/players/P/PhilHa00.htm,NFL
03ce0e0c-497a-48f5-b915-18f7deb40c38,Mason Cole,03-28-1996,Chicago,IL,C,2018,3,97,ARI,[],['2fa864a6-4599-49ac-a4de-27b015f162e3'],['f4f9844c-b472-49ae-861f-630ea519ad27'],https://www.pro-football-reference.com/players/C/ColeMa02.htm,NFL
5f048530-7c0e-4bfd-8c29-f43721f77251,Jordan Akins,04-19-1992,Locust Grove,GA,TE,2018,3,98,HOU,[],['188b32fb-18e3-40f1-a2d2-fb90acd326de'],"['3675c821-51ad-4da6-a2db-edd105e47227', 'be65ad93-72f5-494b-87cf-4465b3b63b42']",https://www.pro-football-reference.com/players/A/AkinJo00.htm,NFL
cbb2f75b-4ca1-40a8-bd5c-4a62430619ea,Isaac Yiadom,02-20-1996,Worcester,MA,CB,2018,3,99,DEN,[],['8e2507a5-957a-4920-86aa-c87de0eeb548'],['fb8c01d6-ba18-4be3-983b-9b3b82d69d99'],https://www.pro-football-reference.com/players/Y/YiadIs00.htm,NFL
95aa3815-a9e4-4464-ae49-4499db074875,Dorian O'Daniel,09-04-1994,Canonsburg,PA,OLB,2018,3,100,KAN,[],['71890d31-2998-41fc-980d-463f9e222246'],['272c99eb-6b7a-4a51-8335-58b91c55e743'],https://www.pro-football-reference.com/players/O/ODanDo00.htm,NFL
bb32a1ff-03ad-49f5-83ef-7a500d52b7bb,Ian Thomas,06-06-1996,Baltimore,MD,TE,2018,4,101,CAR,[],['d18845fd-8166-41b7-baca-2c83d7dc0daa'],['1c8ac1fb-ef09-4f0d-9f15-527e2e626e97'],https://www.pro-football-reference.com/players/T/ThomIa00.htm,NFL
6bacbd34-5a1b-40cd-9aa2-c95e96ba1dcf,Jalyn Holmes,01-25-1996,Norfolk,VA,DE,2018,4,102,MIN,[],['0205de18-502c-41d9-82e0-0a1f789ded26'],['2d243ed1-d339-4fc1-8e8c-0428ccdb9bcf'],https://www.pro-football-reference.com/players/H/HolmJa01.htm,NFL
82699d10-73c4-4e7d-88c0-b3b8ca8cbb19,Keke Coutee,01-14-1997,Lufkin,TX,WR,2018,4,103,HOU,[],['769b0e1d-a8a8-4418-ad88-b4f17cbb82a9'],['552496e8-2157-429c-9a0b-3f41129a6f8d'],https://www.pro-football-reference.com/players/C/CoutKe00.htm,NFL
0eaa55b9-560a-4e1c-98b7-1f0eec952442,Nyheim Hines,11-12-1996,Garner,NC,RB,2018,4,104,IND,[],['7a813113-3ad7-4139-8426-7ad3df01e142'],['e8f31fae-b088-4c3f-a744-5ac4b59698cb'],https://www.pro-football-reference.com/players/H/HineNy00.htm,NFL
b4da8048-0ca0-450a-971b-9b2c9e2cbb24,Antonio Callaway,01-09-1997,Miami,FL,WR,2018,4,105,CLE,[],['07d54d4b-f2bd-469d-a2bd-5e8c389e24ce'],['a85b542e-020a-4ff2-8caa-8ab2c143f879'],https://www.pro-football-reference.com/players/C/CallAn00.htm,NFL
c6f1ea98-3265-4b99-82d8-6f0a65e6c58f,Josey Jewell,12-25-1994,Decorah,IA,ILB,2018,4,106,DEN,[],['8a7df2ce-36a4-4cb4-bfc0-d7fd685f9dd6'],['e0fe6c83-44c3-4957-bac9-5ddb0a45fef6'],https://www.pro-football-reference.com/players/J/JeweJo00.htm,NFL
e81a9000-31e4-4e0e-a955-d5b2229d081f,Chris Herndon,02-23-1996,Norcross,GA,TE,2018,4,107,NYJ,[],['db39bc17-a4fb-4048-b9c5-4dbabd7f929b'],['020db314-0b5f-4ab5-bb12-9d3e7e2abdf9'],https://www.pro-football-reference.com/players/H/HernCh00.htm,NFL
0a0554c5-f7e7-449a-8417-f56ee2770e46,Kyle Lauletta,03-17-1995,Exton,PA,QB,2018,4,108,NYG,[],['58295e6d-7345-4ebe-b7ea-fff2f3ef2a59'],['95055801-4e2b-4bfa-9eee-152a77b160d2'],https://www.pro-football-reference.com/players/L/LaulKy00.htm,NFL
d3615ca4-564f-429d-b005-4b7499eb1c6c,Troy Apke,04-11-1995,Pittsburgh,PA,S,2018,4,109,WAS,[],['5dd52c43-cfcc-4b7d-99fc-20541456fdd4'],['2baad553-c28b-4845-a053-9ea64875f7f9'],https://www.pro-football-reference.com/players/A/ApkeTr00.htm,NFL
1a93eb2e-0ede-4612-9e17-8bef13fd9e14,Nick Nelson,10-16-1996,Florence,SC,CB,2018,4,110,OAK,[],['b20cbe9e-17c5-49a1-a2d9-312fe60fc3c4'],['e5b80402-85bb-408f-b71c-79c2d5f0ba96'],https://www.pro-football-reference.com/players/N/NelsNi00.htm,NFL
c861363d-62e9-4adb-8882-3dcfaa0e55ca,Brian Allen,10-11-1995,Hinsdale,IL,C,2018,4,111,LAR,[],['ff9a31c7-2342-4d65-9986-d886d9f0af68'],['caba6fd7-80f9-490f-a21e-acf73d780c2b'],https://www.pro-football-reference.com/players/A/AlleBr02.htm,NFL
1d26c757-35a4-4b0b-9a96-fbb9fb5c1638,Mark Walton,03-29-1997,Miami,FL,RB,2018,4,112,CIN,[],['db39bc17-a4fb-4048-b9c5-4dbabd7f929b'],['a85b542e-020a-4ff2-8caa-8ab2c143f879'],https://www.pro-football-reference.com/players/W/WaltMa00.htm,NFL
2b4e443c-2662-4667-9295-7283e6ecbf28,DaeSean Hamilton,03-10-1995,Okinawa,Japan,WR,2018,4,113,DEN,[],['5dd52c43-cfcc-4b7d-99fc-20541456fdd4'],['8e668b37-6156-4677-8f8d-c5aada4bd816'],https://www.pro-football-reference.com/players/H/HamiDa01.htm,NFL
929d243d-90b3-4a68-beec-ee720af0b912,Da'Shawn Hand,11-14-1995,Philadelphia,PA,DE,2018,4,114,DET,[],['215aa68d-27b6-488a-8ab8-ad10688625f9'],['2419987a-5f5a-4abc-b664-28a3c3057f02'],https://www.pro-football-reference.com/players/H/HandDa00.htm,NFL
9c1d36e0-88dd-4d9f-a6cf-f2e97d19d148,Joel Iyiegbuniwe,10-12-1995,Bowling Green,KY,LB,2018,4,115,CHI,[],['8bd78255-8375-4602-bb3a-6aa744a0bf7b'],['c0130f6e-743a-4f79-bb2e-ef70f6c62a45'],https://www.pro-football-reference.com/players/I/IyieJo00.htm,NFL
28e8058a-9dff-4398-afbd-39c1891f9d28,Dorance Armstrong Jr.,06-10-1997,Houston,TX,DE,2018,4,116,DAL,[],['3168d172-9e26-4929-9552-fb4eff0eed22'],['84b73bba-4ec1-498a-bbe5-d1995798d1c2'],https://www.pro-football-reference.com/players/A/ArmsDo00.htm,NFL
78d79a71-bfbd-466d-97ea-30cd86e5adba,Jordan Whitehead,03-18-1997,Aliquippa,PA,S,2018,4,117,TAM,[],['6be2257c-9fb1-44c8-af64-67ca88bbb5d9'],['24772aaa-e63e-4781-b9f4-88c771e21f5d'],https://www.pro-football-reference.com/players/W/WhitJo03.htm,NFL
df796018-667a-475e-b4a3-36726607e2b4,Anthony Averett,11-30-1994,Woodbury,NJ,CB,2018,4,118,BAL,[],['215aa68d-27b6-488a-8ab8-ad10688625f9'],['375a0abe-d4fc-4c38-89e7-b18f71f047a1'],https://www.pro-football-reference.com/players/A/AverAn00.htm,NFL
cd3e9e72-656b-4d86-8ecf-9ecb61171714,Kyzir White,03-24-1996,Plainfield,NJ,S,2018,4,119,LAC,[],['0cfb408e-95c9-464c-96a6-0e58490450bd'],['cddd0d5a-4e6f-4935-8eb0-5aa750a1f3c7'],https://www.pro-football-reference.com/players/W/WhitKy00.htm,NFL
ff390287-b690-4276-a0b7-f758adab52f0,Will Dissly,07-08-1996,Bozeman,MT,TE,2018,4,120,SEA,[],['35a51fc5-a421-4a73-b0a3-faf7007cf430'],['b48f1d54-3dae-4120-9a9f-98c8ec4a5c01'],https://www.pro-football-reference.com/players/D/DissWi00.htm,NFL
f8ed6f11-065b-4fb8-93fe-b3851090fb93,Taron Johnson,07-27-1996,Sacramento,CA,CB,2018,4,121,BUF,[],['ff077aee-5f52-4599-aa26-23d6640720fd'],['a9992b7d-959b-4b52-bc76-b21f7884fed0'],https://www.pro-football-reference.com/players/J/JohnTa01.htm,NFL
2caaa90f-b96b-410f-ad2e-e6cda5225100,Kenny Young,11-15-1994,Houma,LA,LB,2018,4,122,BAL,[],['c6fd5b8f-d261-4471-bde5-60a9acd6e356'],['a41b2371-d29f-42f5-9f13-d1c78e17309e'],https://www.pro-football-reference.com/players/Y/YounKe03.htm,NFL
f6a8ea82-9dac-4209-a974-17af71a504af,Durham Smythe,08-09-1995,Philadelphia,PA,TE,2018,4,123,MIA,[],['ba072fe2-c8de-4bd7-b9fe-634fbd292de8'],['869590fe-ba8b-4575-9d52-b2357c381de2'],https://www.pro-football-reference.com/players/S/SmytDu00.htm,NFL
dfab4bd4-2eca-4dd3-beb8-9c1da463350a,Armani Watts,03-19-1996,Forney,TX,S,2018,4,124,KAN,[],['9fedf994-7849-454e-ab79-8253fb6dbf6d'],['b17b8907-1fed-49b2-a047-e90a933e350e'],https://www.pro-football-reference.com/players/W/WattAr00.htm,NFL
fb0bb656-f9aa-44ea-b312-511adf18180c,Avonte Maddox,03-31-1996,Detroit,MI,CB,2018,4,125,PHI,[],['6be2257c-9fb1-44c8-af64-67ca88bbb5d9'],['bf90d0e7-3bb0-441a-9b96-813049a8ada7'],https://www.pro-football-reference.com/players/M/MaddAv00.htm,NFL
07de9c2c-f5b5-4169-83c6-0883514a9d2e,Ito Smith,09-11-1995,Mobile,AL,RB,2018,4,126,ATL,[],['89815312-ebe6-4160-b854-6041e209547f'],['3932d66c-710e-49a7-b232-13f24383bcbf'],https://www.pro-football-reference.com/players/S/SmitIt00.htm,NFL
c31ca4b4-4442-4d5a-a405-864453b08e47,Rick Leonard,11-22-1996,,,T,2018,4,127,NOR,[],['367de72b-5518-4648-a2cb-a2b616945643'],['79a5be3a-bc67-4118-8e8b-c7ab8dfa8842'],https://www.pro-football-reference.com/players/L/LeonRi00.htm,NFL
f53b4516-d5c4-4796-9c78-f2db974773f5,Kentavius Street,05-08-1996,Greenville,NC,DT,2018,4,128,SFO,[],['7a813113-3ad7-4139-8426-7ad3df01e142'],"['11e6044f-4165-40e1-8517-1cf37d44e232', 'a29d4b7b-925d-4f7a-8ba3-52bd544092d0']",https://www.pro-football-reference.com/players/S/StreKe00.htm,NFL
13c34db8-5c4b-4c7b-b9f2-1961a8fcc48c,Will Richardson,01-04-1996,Burlington,NC,T,2018,4,129,JAX,[],['7a813113-3ad7-4139-8426-7ad3df01e142'],['898a69bd-479e-4267-9ddf-e608d829b504'],https://www.pro-football-reference.com/players/R/RichWi01.htm,NFL
c79b23b4-aaa7-40c6-a357-652aa1cd2527,Josh Sweat,03-29-1997,Chesapeake,VA,DE,2018,4,130,PHI,[],['367de72b-5518-4648-a2cb-a2b616945643'],['b39bf50a-e006-4933-a1d0-2b9a9656c062'],https://www.pro-football-reference.com/players/S/SweaJo00.htm,NFL
dd6272e1-e5ff-4f2b-a076-5c3f33b4b6bb,Kalen Ballage,12-22-1995,Peyton,CO,RB,2018,4,131,MIA,[],['0c8445df-3930-4069-bc3d-f42a638b6662'],['859500b3-f906-4bc9-ae57-53b6e7f737c7'],https://www.pro-football-reference.com/players/B/BallKa00.htm,NFL
07260db2-cd6c-4708-8ec2-72081a1a2e87,Jaleel Scott,02-23-1995,Rock Hill,SC,WR,2018,4,132,BAL,[],['27e832e5-e9a2-4da0-af6e-c08288b36459'],['c7a57fce-019a-4d5a-bff6-87f2fa129f7d'],https://www.pro-football-reference.com/players/S/ScotJa02.htm,NFL
20701895-7cc5-4e2c-9a89-0207a2a43fc9,J'Mon Moore,05-23-1995,Missouri City,TX,WR,2018,4,133,GNB,[],['f1f6b23c-6628-41f6-9ad0-d7393473e977'],['8d882bd2-7e24-46a5-9b6b-583b31db5f1e'],https://www.pro-football-reference.com/players/M/MoorJM00.htm,NFL
39bc7ee2-2eb9-4179-b6be-6af71e853471,Chase Edmonds,04-13-1996,Harrisburg,PA,RB,2018,4,134,ARI,[],['ee154b48-1b6f-4885-95ef-26c3d52c0b50'],['3d6cbcc6-bacc-4a87-a5f6-f7b7e5ed1692'],https://www.pro-football-reference.com/players/E/EdmoCh00.htm,NFL
4d2ce93c-05c6-402c-90c7-9a47c69d0975,John Franklin-Myers,09-26-1996,Los Angeles,CA,DE,2018,4,135,LAR,[],['a455cc06-d9e9-493e-bbbd-249e1dea6767'],['8f67f752-d848-4ba5-b8cf-e6424007c09b'],https://www.pro-football-reference.com/players/F/FranJo02.htm,NFL
7c90039c-146b-40fe-9ab7-f4e28e4ffcc9,Marquis Haynes,12-16-1993,Jacksonville,FL,OLB,2018,4,136,CAR,[],['14802202-ed56-48f6-b500-bb15cf32c30d'],"['e8becc2c-253e-456f-95b9-4fc77467e1ec', 'cfd98acf-b390-4f15-b8a7-dfe559d76e67']",https://www.pro-football-reference.com/players/H/HaynMa01.htm,NFL
ade95f99-fb44-40af-8f3c-5d57c5fe23b3,Dalton Schultz,07-11-1996,Sandy,UT,TE,2018,4,137,DAL,[],['0ca9b5ce-4ff7-4515-b3d9-04579f582ba1'],['4e910f10-d600-4f98-b2ac-4e44458ee0d2'],https://www.pro-football-reference.com/players/S/SchuDa00.htm,NFL
0802a59f-5720-404e-ba67-63b3229143a1,Cole Madison,12-20-1994,,,G,2018,5,138,GNB,[],['da280321-9855-4ca0-ac49-6bd8f06a0fb8'],[],https://www.pro-football-reference.com/players/M/MadiCo01.htm,NFL
e34f580f-b45a-4726-8490-a48ccb0670c0,R.J. McIntosh,06-02-1996,Fort Lauderdale,FL,DT,2018,5,139,NYG,[],['db39bc17-a4fb-4048-b9c5-4dbabd7f929b'],['6f18d47d-5114-49dd-b08b-bc9785140c9d'],https://www.pro-football-reference.com/players/M/McInR.00.htm,NFL
9bfd2c71-1f23-4b4e-99b4-31377ff0b7b7,Maurice Hurst Jr.,05-09-1995,Westwood,MA,DT,2018,5,140,OAK,[],['2fa864a6-4599-49ac-a4de-27b015f162e3'],['6d7edd47-9b95-41ec-9af8-4dba96fa1a34'],https://www.pro-football-reference.com/players/H/HursMa00.htm,NFL
ba239cbe-43da-45df-bf56-00c28961b022,Shaquem Griffin,07-20-1995,St. Petersburg,FL,OLB,2018,5,141,SEA,[],['188b32fb-18e3-40f1-a2d2-fb90acd326de'],['441dbd38-99aa-4a47-a9be-eff615dafdd3'],https://www.pro-football-reference.com/players/G/GrifSh01.htm,NFL
31a880f0-6836-4a97-98b8-20e578923261,D.J. Reed,11-11-1996,Bakersfield,CA,CB,2018,5,142,SFO,[],['0685ca38-56ed-4a03-98a8-aa4bd1c5bf9f'],['e5057315-e6d9-4322-bd22-e69a48cfbc49'],https://www.pro-football-reference.com/players/R/ReedD.00.htm,NFL
27a0ca7e-f925-40f3-9595-109264b05bd7,Ja'Whaun Bentley,08-24-1996,Glenarden,MD,ILB,2018,5,143,NWE,[],['64e749fb-246e-4147-ad56-a62fc3cff6e7'],['5e059777-c967-4f82-b639-7bc0e15cd90f'],https://www.pro-football-reference.com/players/B/BentJa00.htm,NFL
f2b83e0e-ae64-4474-ae04-2687e72c344c,Justin Watson,04-04-1996,Bridgeville,PA,WR,2018,5,144,TAM,[],['3433294a-58d6-499a-b031-6885aa28dfce'],['f7e5c4ea-97a9-4347-8913-441ca273fddd'],https://www.pro-football-reference.com/players/W/WatsJu01.htm,NFL
7e21bc4a-f757-463d-86e7-bcb1562920cb,Bilal Nichols,09-14-1996,Newark,DE,DT,2018,5,145,CHI,[],['3035c0d6-9e70-44b9-a7be-3bae8fb1ad11'],['99412550-cd2b-4793-9da2-6610ae88be4c'],https://www.pro-football-reference.com/players/N/NichBi00.htm,NFL
e222c34c-e493-4a10-9b0c-366c55c254d6,Tre Flowers,06-02-1995,Converse,TX,S,2018,5,146,SEA,[],['2a2a96d8-3e80-47aa-9ff2-c3ad235aeebe'],['a38c6d5d-63da-4dc3-85e6-e0c4512a3d03'],https://www.pro-football-reference.com/players/F/FlowTr01.htm,NFL
1b05d54a-1bc5-4ba3-83bc-e256231c44b4,Micah Kiser,01-25-1995,Baltimore,MD,ILB,2018,5,147,LAR,[],['bfeeea22-27f3-4510-b0f9-e41c4167d832'],['c3277404-0050-4419-b94d-a992eb21a01c'],https://www.pro-football-reference.com/players/K/KiseMi00.htm,NFL
d428c2cd-d127-40b9-a111-1d4f95bea5e2,Marcus Allen,08-07-1996,Silver Spring,MD,S,2018,5,148,PIT,[],['5dd52c43-cfcc-4b7d-99fc-20541456fdd4'],['f15f5757-e409-4a13-8b3e-29b5191df226'],https://www.pro-football-reference.com/players/A/AlleMa03.htm,NFL
4b7df486-80e4-40dd-a9d6-1978e7952ecd,Michael Dickson,01-04-1996,Sydney,New South Wales,P,2018,5,149,SEA,[],['f34c5cdb-2bc1-4867-b19b-4203a86bb22d'],['72670303-2980-496d-a462-31597108c762'],https://www.pro-football-reference.com/players/D/DickMi00.htm,NFL
1ca1c799-5f01-4d5e-9cb3-4a0554dbcc77,Genard Avery,04-26-1995,Grenada,MS,LB,2018,5,150,CLE,[],['ac4004d2-1708-46d3-837b-6c2a2ebda7c6'],['b608b5c6-994e-40f8-a263-9a0d99379874'],https://www.pro-football-reference.com/players/A/AverGe00.htm,NFL
efcc6190-ac28-47c0-b6e7-e6ab70fc7416,Davontae Harris,01-21-1995,Wichita,KS,CB,2018,5,151,CIN,[],['46b3ecf4-830e-4dc8-92f6-63800d11bfa1'],['9e690b63-7491-40ad-a4fd-afa41a6ace27'],https://www.pro-football-reference.com/players/H/HarrDa05.htm,NFL
4f1616a2-f1e6-4122-bda7-20e79ed6ecbd,Dane Cruikshank,04-27-1995,Los Angeles,CA,CB,2018,5,152,TEN,[],['e8094bc7-cd08-4327-9385-0220e0be7f75'],['64c3d898-99c1-4f63-9863-4a06e61ebc7a'],https://www.pro-football-reference.com/players/C/CruiDa00.htm,NFL
047e6c54-7a6b-427e-ad5a-d4be7960c269,Tyrell Crosby,09-05-1995,Bountiful,UT,T,2018,5,153,DET,[],['9e3c7d08-6507-4fbf-ad52-0733e41e8c52'],['8140fc2f-ee5d-48ac-a763-f8ef206124fe'],https://www.pro-football-reference.com/players/C/CrosTy00.htm,NFL
d1be7222-28d2-4659-a18c-35709712af87,Siran Neal,08-04-1994,Dothan,AL,CB,2018,5,154,BUF,[],['43765a04-b969-443e-a690-8eccf793ca46'],['a107543b-88ee-4d2c-86ef-6d42bf80ce68'],https://www.pro-football-reference.com/players/N/NealSi00.htm,NFL
5b5e0e3e-615e-4a67-9152-709b729dabd7,Scott Quessenberry,03-23-1995,Carlsbad,CA,C,2018,5,155,LAC,[],['c6fd5b8f-d261-4471-bde5-60a9acd6e356'],['247123bd-13a2-4c81-9bf0-fa1bde76c119'],https://www.pro-football-reference.com/players/Q/QuesSc00.htm,NFL
e6e71bd2-e278-4328-bccd-fc8407adc9b3,Troy Fumagalli,02-17-1995,Naperville,IL,TE,2018,5,156,DEN,[],['b20cbe9e-17c5-49a1-a2d9-312fe60fc3c4'],['ebaef378-495b-4cd1-a511-3034a7760fd1'],https://www.pro-football-reference.com/players/F/FumaTr00.htm,NFL
1f38296c-6e91-4f3c-bb6b-4c00a05d1f51,Tyler Conklin,07-30-1995,Chesterfield,MI,TE,2018,5,157,MIN,[],['3ccafc7c-fa48-4ec3-bf97-4d7a771b4198'],['17db2dfe-9473-43c3-ac23-70cd96ee5a90'],https://www.pro-football-reference.com/players/C/ConkTy00.htm,NFL
691ee702-60c5-4ce9-a348-1db740d6c25d,Andrew Brown,12-30-1995,Chesapeake,VA,DE,2018,5,158,CIN,[],['bfeeea22-27f3-4510-b0f9-e41c4167d832'],"['5cc8b81c-6b42-4704-b1be-1c5781e6c961', 'b39bf50a-e006-4933-a1d0-2b9a9656c062']",https://www.pro-football-reference.com/players/B/BrowAn05.htm,NFL
e3767972-a2dc-4844-aac0-042bf3c1f09f,Daurice Fountain,12-22-1995,Madison,WI,WR,2018,5,159,IND,[],['a60cb212-0bef-43de-905e-2489d904c855'],['6c88d7e1-c634-4fa6-8522-a18f16df9a44'],https://www.pro-football-reference.com/players/F/FounDa00.htm,NFL
7029d6e8-39cd-40b2-bca4-75beec68c438,Ogbonnia Okoronkwo,04-24-1995,Gainesville,FL,DE,2018,5,160,LAR,[],['c7cecb66-57e8-4343-a8d0-3d63b8f0f8e8'],['8afa27a4-b7aa-4b9c-9e61-c795a3a37751'],https://www.pro-football-reference.com/players/O/OkorOg00.htm,NFL
0dfeb518-d0d5-4067-812a-19a7e3e5dd57,Jermaine Carter Jr.,01-14-1995,Fort Washington,MD,LB,2018,5,161,CAR,[],['770c826d-debb-4b71-95d4-3f5b34b0da68'],['6e9802e9-80f8-4aaa-9c33-385cbf576f23'],https://www.pro-football-reference.com/players/C/CartJe00.htm,NFL
2511c4f5-dfcf-4e38-b064-19a76751350c,Jordan Lasley,11-13-1996,,,WR,2018,5,162,BAL,[],['c6fd5b8f-d261-4471-bde5-60a9acd6e356'],[],https://www.pro-football-reference.com/players/L/LaslJo00.htm,NFL
64705f84-29d5-4d6f-963d-9fe04f70c35b,Tim Settle,07-11-1997,Philadelphia,PA,DT,2018,5,163,WAS,[],['3909e336-9f7f-47de-b4df-16afd5be02bc'],['b2249fe4-18cd-445a-9d80-8430648bc594'],https://www.pro-football-reference.com/players/S/SettTi00.htm,NFL
54cd281c-d22b-4a93-b263-f7db8b9cc62b,Natrell Jamerson,12-15-1995,Ocala,FL,S,2018,5,164,NOR,[],['b20cbe9e-17c5-49a1-a2d9-312fe60fc3c4'],['20e42530-29d4-4f9e-b9bb-e6921a44a2a4'],https://www.pro-football-reference.com/players/J/JameNa00.htm,NFL
53ed525e-a59b-4c66-b24c-449508b0c98e,Jaylen Samuels,07-20-1996,Charlotte,NC,TE,2018,5,165,PIT,[],['7a813113-3ad7-4139-8426-7ad3df01e142'],['7d5411ec-0f38-4a19-9f86-ce459ad9ff1b'],https://www.pro-football-reference.com/players/S/SamuJa00.htm,NFL
6a8f0411-4fa0-4296-9742-96d29f185e78,Wyatt Teller,11-21-1994,Manassas,VA,G,2018,5,166,BUF,[],['3909e336-9f7f-47de-b4df-16afd5be02bc'],['6ff750a8-abc6-46f9-9cc8-1da25511f3a5'],https://www.pro-football-reference.com/players/T/TellWy00.htm,NFL
8c544dcf-f82c-483d-80f9-564ef25b018a,Daniel Carlson,01-23-1995,Colorado Springs,CO,K,2018,5,167,MIN,[],['a5a419c9-39e5-4f6c-b8bd-eac48a66609c'],['ea793470-104e-46a6-a125-fbfb13380336'],https://www.pro-football-reference.com/players/C/CarlDa00.htm,NFL
